State,City,Population,"Violent crime","Murder and nonnegligent manslaughter",Rape,Robbery,"Aggravated assault","Property crime",Burglary,"Larceny-theft","Motor vehicle theft",Arson
Washington,Stanwood,"7,330",11,0,0,1,10,155,20,124,11,0
Washington,Steilacoom,"6,423",13,0,0,1,12,77,19,51,7,2
Washington,Sultan,"5,266",8,0,0,2,6,73,9,54,10,0
Washington,Sumas,"1,529",1,0,1,0,0,8,1,7,0,0
Washington,Sumner,"10,270",34,0,6,9,19,451,104,282,65,9
Washington,Sunnyside,"16,839",24,0,3,6,15,540,51,379,110,0
Washington,Tacoma,"218,650","1,848",16,160,422,"1,250","11,415","1,768","8,021","1,626",91
Washington,Tenino,"1,873",3,0,0,0,3,26,4,18,4,0
Washington,Toledo,765,0,0,0,0,0,12,1,11,0,0
Washington,Toppenish,"8,886",54,1,6,13,34,541,100,311,130,2
Washington,Tukwila,"20,439",158,1,26,74,57,"3,350",189,"2,681",480,2
Washington,Tumwater,"24,167",73,0,14,18,41,648,99,483,66,1
Washington,Twisp,964,0,0,0,0,0,11,4,5,2,0
Washington,Union Gap,"6,162",15,1,1,8,5,580,46,493,41,0
Washington,University Place,"34,085",88,0,18,18,52,541,103,397,41,0
Washington,Vancouver,"185,034",889,3,206,185,495,"5,998",888,"4,302",808,36
Washington,Walla Walla,"33,047",114,2,29,16,67,"1,052",161,814,77,5
Washington,Washougal,"16,305",24,1,9,4,10,235,34,183,18,1
Washington,Wenatchee,"34,513",62,1,16,10,35,638,66,532,40,1
Washington,Westport,"2,080",7,0,0,0,7,64,8,55,1,0
Washington,West Richland,"15,343",15,0,5,1,9,103,23,76,4,2
Washington,White Salmon,"2,655",0,0,0,0,0,19,3,10,6,0
Washington,Winlock,"1,392",1,0,0,0,1,13,1,11,1,0
Washington,Winthrop,457,3,0,0,0,3,5,0,5,0,0
Washington,Woodinville,"13,068",10,0,1,4,5,270,23,225,22,2
Washington,Woodland,"6,469",11,0,7,0,4,205,42,146,17,1
Washington,Yakima,"94,168",420,9,44,91,276,"2,723",439,"1,866",418,15
Washington,Yarrow Point,"1,166",0,0,0,0,0,8,2,6,0,0
Washington,Yelm,"9,741",32,0,2,5,25,392,36,327,29,3
West Virginia,Charles Town,"6,171",9,1,1,4,3,75,30,43,2,0
West Virginia,Glen Dale,"1,375",1,0,1,0,0,16,6,9,1,0
West Virginia,Huntington,"45,675",330,4,56,59,211,"1,792",456,"1,147",189,21
West Virginia,Lewisburg,"3,830",3,0,0,0,3,81,1,79,1,1
West Virginia,Milton,"2,588",9,0,0,3,6,69,13,54,2,0
West Virginia,Moorefield,"2,418",24,1,1,1,21,153,5,145,3,0
West Virginia,Morgantown,"31,281",67,0,9,5,53,489,71,383,35,1
West Virginia,Moundsville,"8,323",29,0,8,0,21,103,0,103,0,0
West Virginia,New Martinsville,"5,114",2,0,0,0,2,14,5,7,2,0
West Virginia,Nitro,"6,406",15,0,0,1,14,220,20,187,13,0
West Virginia,Oak Hill,"8,140",5,2,1,0,2,14,0,14,0,0
West Virginia,Ranson,"5,288",8,0,1,1,6,76,11,64,1,1
West Virginia,Ronceverte,"1,674",2,0,0,0,2,13,2,9,2,0
West Virginia,St. Albans,"9,956",33,2,2,1,28,304,59,227,18,1
West Virginia,Summersville,"3,292",1,0,0,0,1,107,4,100,3,0
West Virginia,Weirton,"18,296",11,0,1,0,10,88,2,84,2,1
West Virginia,Wellsburg,"2,531",1,0,0,0,1,17,1,14,2,0
West Virginia,Weston,"3,887",4,0,0,0,4,2,0,1,1,0
West Virginia,White Sulphur Springs,"2,395",5,0,2,1,2,12,3,8,1,0
West Virginia,Williamson,"2,694",6,0,0,0,6,2,0,2,0,1
West Virginia,Winfield,"2,378",0,0,0,0,0,12,0,11,1,0
Wisconsin,Adams,"1,886",9,0,6,1,2,67,4,60,3,1
Wisconsin,Albany,994,1,0,0,0,1,9,0,8,1,0
Wisconsin,Algoma,"3,030",2,0,2,0,0,17,0,17,0,0
Wisconsin,Altoona,"7,939",9,0,4,0,5,109,16,90,3,0
Wisconsin,Amery,"2,792",8,0,2,1,5,37,4,31,2,0
Wisconsin,Appleton,"74,757",206,2,32,23,149,"1,073",107,910,56,10
Wisconsin,Arcadia,"3,044",4,0,0,0,4,5,0,5,0,0
Wisconsin,Ashland,"7,859",25,0,4,0,21,291,29,240,22,1
Wisconsin,Ashwaubenon,"17,311",21,0,9,1,11,477,20,445,12,0
Wisconsin,Athens,"1,078",3,0,2,0,1,8,0,8,0,0
Wisconsin,Avoca,625,0,0,0,0,0,0,0,0,0,0
Wisconsin,Bangor,"1,468",0,0,0,0,0,2,1,1,0,0
Wisconsin,Baraboo,"12,151",28,0,15,2,11,345,43,284,18,0
Wisconsin,Barneveld,"1,256",1,0,0,0,1,7,0,7,0,0
Wisconsin,Barron,"3,306",10,0,2,0,8,25,3,20,2,0
Wisconsin,Bayfield,476,1,0,0,0,1,19,6,12,1,0
Wisconsin,Bayside,"4,342",3,0,0,0,3,17,3,13,1,0
Wisconsin,Beaver Dam,"16,375",27,1,5,0,21,260,27,224,9,2
Wisconsin,Belleville,"2,459",2,0,1,0,1,16,0,15,1,0
Wisconsin,Beloit,"37,025",154,4,19,31,100,"1,114",122,921,71,11
Wisconsin,Beloit Town,"7,707",7,0,2,2,3,126,23,95,8,0
Wisconsin,Berlin,"5,401",1,0,0,0,1,68,8,53,7,0
Wisconsin,Big Bend,"1,460",0,0,0,0,0,26,3,19,4,0
Wisconsin,Birchwood,433,0,0,0,0,0,2,1,1,0,0
Wisconsin,Black River Falls,"3,454",5,0,3,1,1,76,2,70,4,0
Wisconsin,Blair,"1,345",2,0,1,0,1,3,2,1,0,0
Wisconsin,Blanchardville,791,1,0,1,0,0,3,0,2,1,0
Wisconsin,Bloomer,"3,499",11,0,2,0,9,29,2,24,3,0
Wisconsin,Bloomfield,"6,342",10,0,2,1,7,35,5,30,0,0
Wisconsin,Boyceville,"1,130",3,0,2,1,0,14,3,11,0,0
Wisconsin,Brandon-Fairwater,"1,212",0,0,0,0,0,0,0,0,0,0
Wisconsin,Brillion,"3,100",5,0,3,0,2,14,1,13,0,0
Wisconsin,Brodhead,"3,240",0,0,0,0,0,22,1,19,2,0
Wisconsin,Brookfield,"38,879",31,0,6,14,11,691,72,604,15,0
Wisconsin,Brookfield Township,"6,281",6,0,0,0,6,102,4,93,5,0
Wisconsin,Brooklyn,"1,474",1,0,0,0,1,4,0,3,1,0
Wisconsin,Brown Deer,"11,869",40,0,4,14,22,451,25,400,26,1
Wisconsin,Brownsville,573,0,0,0,0,0,2,0,2,0,0
Wisconsin,Burlington,"11,057",6,0,0,0,6,87,5,78,4,0
Wisconsin,Butler,"1,807",2,0,0,1,1,65,2,55,8,1
Wisconsin,Caledonia,"25,123",21,0,1,0,20,127,22,95,10,0
Wisconsin,Campbellsport,"1,969",0,0,0,0,0,13,0,13,0,0
Wisconsin,Campbell Township,"4,337",1,0,0,0,1,44,6,34,4,0
Wisconsin,Cascade,692,0,0,0,0,0,2,0,2,0,0
Wisconsin,Cashton,"1,111",2,0,0,0,2,2,0,2,0,0
Wisconsin,Cedarburg,"11,548",2,0,1,0,1,89,6,82,1,0
Wisconsin,Chenequa,604,0,0,0,0,0,1,0,1,0,0
Wisconsin,Chetek,"2,097",6,0,0,0,6,12,0,10,2,0
Wisconsin,Chilton,"3,774",2,0,1,0,1,32,4,27,1,0
Wisconsin,Chippewa Falls,"14,237",50,0,8,2,40,180,25,133,22,1
Wisconsin,Cleveland,"1,450",0,0,0,0,0,2,0,2,0,0
Wisconsin,Clinton,"2,154",6,0,0,2,4,12,1,11,0,0
Wisconsin,Colby-Abbotsford,"4,152",2,0,0,0,2,25,2,22,1,0
Wisconsin,Colfax,"1,154",2,0,0,0,2,6,0,5,1,0
Wisconsin,Columbus,"5,090",10,0,4,0,6,53,6,44,3,0
Wisconsin,Cornell,"1,396",0,0,0,0,0,23,2,21,0,0
Wisconsin,Cottage Grove,"7,203",3,0,0,0,3,22,0,21,1,0
Wisconsin,Crandon,"1,826",3,0,0,0,3,21,2,17,2,0
Wisconsin,Cross Plains,"4,346",4,0,1,0,3,23,3,17,3,0
Wisconsin,Cuba City,"2,034",0,0,0,0,0,0,0,0,0,0
Wisconsin,Cudahy,"18,164",29,0,2,5,22,205,42,137,26,3
Wisconsin,Cumberland,"2,099",0,0,0,0,0,0,0,0,0,0
Wisconsin,Darlington,"2,324",4,0,2,0,2,18,0,18,0,0
Wisconsin,Deforest,"10,766",10,0,1,1,8,97,6,85,6,1
Wisconsin,Delafield,"7,610",4,0,2,1,1,108,4,101,3,0
Wisconsin,Delavan,"9,889",17,2,2,0,13,212,4,206,2,1
Wisconsin,Delavan Town,"5,339",8,1,2,0,5,22,1,20,1,0
Wisconsin,De Pere,"25,163",20,1,2,0,17,217,19,194,4,6
Wisconsin,Dodgeville,"4,713",6,0,3,1,2,114,13,98,3,0
Wisconsin,Durand,"1,810",2,0,2,0,0,6,2,4,0,0
Wisconsin,Eagle River,"1,548",2,0,1,0,1,47,0,41,6,0
Wisconsin,Eagle Village,"2,112",1,0,1,0,0,12,2,10,0,0
Wisconsin,East Troy,"4,327",7,0,0,0,7,25,1,24,0,0
Wisconsin,Eau Claire,"69,195",191,0,58,22,111,"1,634",252,"1,317",65,2
Wisconsin,Edgar,"1,439",1,0,0,0,1,7,1,6,0,0
Wisconsin,Edgerton,"5,646",1,0,0,0,1,56,1,53,2,0
Wisconsin,Elkhart Lake,"1,018",0,0,0,0,0,8,0,6,2,0
Wisconsin,Elkhorn,"9,989",12,0,5,4,3,95,10,79,6,0
Wisconsin,Elk Mound,878,3,0,0,0,3,21,1,20,0,0
Wisconsin,Ellsworth,"3,306",5,0,1,2,2,21,3,18,0,0
Wisconsin,Elm Grove,"6,195",4,0,0,0,4,48,3,45,0,0
Wisconsin,Endeavor,461,0,0,0,0,0,1,0,1,0,0
Wisconsin,Everest Metropolitan,"17,340",76,0,10,3,63,201,40,151,10,4
Wisconsin,Fall Creek,"1,308",1,0,0,0,1,9,1,8,0,0
Wisconsin,Fall River,"1,715",1,0,0,0,1,0,0,0,0,0
Wisconsin,Fennimore,"2,465",6,0,6,0,0,11,0,8,3,0
Wisconsin,Fitchburg,"30,854",93,1,13,23,56,529,89,378,62,1
Wisconsin,Fond du Lac,"42,954",134,0,28,14,92,797,59,697,41,3
Wisconsin,Fontana,"1,729",2,0,1,0,1,5,1,4,0,0
Wisconsin,Fort Atkinson,"12,519",26,0,7,3,16,178,21,151,6,1
Wisconsin,Fox Crossing,"18,992",25,0,6,2,17,159,22,130,7,0
Wisconsin,Fox Lake,"1,445",0,0,0,0,0,2,2,0,0,0
Wisconsin,Fox Point,"6,599",3,0,0,3,0,61,4,51,6,0
Wisconsin,Fox Valley Metro,"22,190",25,0,9,0,16,87,5,75,7,0
Wisconsin,Franklin,"35,875",25,2,4,3,16,576,24,529,23,0
Wisconsin,Fulton,"3,410",0,0,0,0,0,4,1,2,1,0
Wisconsin,Galesville,"1,571",0,0,0,0,0,9,2,7,0,0
Wisconsin,Geneva Town,"5,045",2,0,0,0,2,19,2,17,0,0
Wisconsin,Genoa City,"2,992",0,0,0,0,0,10,0,9,1,0
Wisconsin,Germantown,"19,983",16,0,3,1,12,450,11,434,5,0
Wisconsin,Gillett,"1,295",0,0,0,0,0,14,1,12,1,0
Wisconsin,Gilman,393,0,0,0,0,0,9,0,9,0,0
Wisconsin,Glendale,"12,792",33,1,2,10,20,661,22,597,42,1
Wisconsin,Grafton,"11,798",8,1,0,3,4,141,5,134,2,0
Wisconsin,Grand Chute,"23,450",69,0,13,3,53,734,29,674,31,2
Wisconsin,Grand Rapids,"7,405",3,0,2,0,1,22,7,14,1,0
Wisconsin,Grantsburg,"1,283",6,0,0,0,6,9,0,8,1,0
Wisconsin,Green Bay,"104,992",529,3,78,49,399,"1,724",245,"1,355",124,10
Wisconsin,Greendale,"14,057",13,0,4,0,9,160,9,149,2,0
Wisconsin,Greenfield,"37,387",64,1,3,18,42,946,62,842,42,3
Wisconsin,Green Lake,961,1,0,0,0,1,3,1,2,0,0
Wisconsin,Hales Corners,"7,578",6,0,2,0,4,94,11,81,2,0
Wisconsin,Hammond,"1,885",0,0,0,0,0,8,0,6,2,0
Wisconsin,Hancock,401,0,0,0,0,0,0,0,0,0,0
Wisconsin,Hartford,"15,460",10,0,5,1,4,219,11,203,5,0
Wisconsin,Hartford Township,"3,570",0,0,0,0,0,0,0,0,0,0
Wisconsin,Hartland,"9,366",9,0,3,0,6,46,6,39,1,0
Wisconsin,Hayward,"2,296",8,2,1,0,5,49,5,42,2,0
Wisconsin,Hazel Green,"1,225",0,0,0,0,0,14,5,9,0,0
Wisconsin,Highland,833,1,0,0,1,0,5,1,3,1,0
Wisconsin,Hillsboro,"1,398",4,0,2,0,2,8,0,8,0,0
Wisconsin,Hobart-Lawrence,"15,460",8,0,2,0,6,44,8,35,1,0
Wisconsin,Holmen,"10,217",9,0,0,0,9,100,19,78,3,0
Wisconsin,Horicon,"3,587",2,0,0,0,2,57,0,52,5,0
Wisconsin,Hortonville,"2,805",1,0,0,0,1,29,1,27,1,0
Wisconsin,Hudson,"14,074",19,0,2,1,16,381,29,331,21,0
Wisconsin,Hurley,"1,426",0,0,0,0,0,7,0,6,1,0
Wisconsin,Independence,"1,295",1,0,0,0,1,3,0,3,0,0
Wisconsin,Iron Ridge,891,0,0,0,0,0,0,0,0,0,0
Wisconsin,Iron River,"1,135",1,0,1,0,0,12,2,8,2,0
Wisconsin,Jackson,"7,218",9,0,2,0,7,95,5,89,1,0
Wisconsin,Janesville,"64,687",148,1,38,28,81,"1,577",137,"1,397",43,6
Wisconsin,Jefferson,"8,042",9,0,4,0,5,129,9,104,16,1
Wisconsin,Juneau,"2,639",4,0,0,0,4,15,1,14,0,0
Wisconsin,Kaukauna,"16,341",14,0,5,1,8,110,13,88,9,0
Wisconsin,Kenosha,"100,255",311,5,58,53,195,"1,582",188,"1,222",172,7
Wisconsin,Kewaskum,"4,244",2,0,1,0,1,27,1,26,0,0
Wisconsin,Kewaunee,"2,836",5,0,1,1,3,17,0,17,0,0
Wisconsin,Kiel,"3,808",11,2,0,0,9,24,0,23,1,0
Wisconsin,Kohler,"2,063",0,0,0,0,0,35,0,35,0,0
Wisconsin,Kronenwetter,"8,095",7,0,5,0,2,40,10,29,1,0
Wisconsin,La Crosse,"51,591",122,2,27,26,67,"1,850",226,"1,561",63,1
Wisconsin,Ladysmith,"3,111",3,0,1,0,2,25,3,22,0,1
Wisconsin,La Farge,760,0,0,0,0,0,6,3,3,0,0
Wisconsin,Lake Delton,"3,005",24,0,4,3,17,458,23,417,18,0
Wisconsin,Lake Geneva,"8,001",9,0,4,1,4,147,14,130,3,0
Wisconsin,Lake Hallie,"6,724",12,1,2,2,7,159,3,148,8,0
